# Generated by go test ./internal/textobj/ -run TestVimTable -update
# from VIM - Vi IMproved 9.2 (2026 Feb 14, compiled Apr 08 2026 05:28:52), Included patches: 1-321, one row per run of cursor columns that answer alike.
# fixture	object	line	columns (1-based)	span: - none, V first-last, c line,col-line,col (0-based, half-open)
words.txt	2aW	5	1-8	c 5,0-6,3
words.txt	2aW	5	9-11	c 5,8-7,6
words.txt	2aW	6	1-3	c 6,0-7,6
words.txt	2aW	7	1-4	c 7,0-7,20
words.txt	2aW	7	6-7	c 7,5-7,21
words.txt	2aW	7	9-17	c 7,5-7,21
words.txt	2aW	7	19	c 7,5-7,21
words.txt	2aW	7	20	c 7,19-8,8
words.txt	2aW	7	21	c 7,20-8,8
words.txt	2aW	8	1-6	c 8,0-8,9
words.txt	2aW	8	7-9	-
words.txt	2as	1	1-16	V 1-4
words.txt	2as	2	1-13	V 1-4
words.txt	2as	3	1-9	V 1-4
words.txt	2as	4	1	c 4,0-8,9
words.txt	2as	5	1-11	c 5,0-8,9
words.txt	2as	6	1-3	c 5,0-8,9
words.txt	2as	7	1-4	c 5,0-8,9
words.txt	2as	7	6-7	c 5,0-8,9
words.txt	2as	7	9-17	c 5,0-8,9
words.txt	2as	7	19-21	c 5,0-8,9
words.txt	2as	8	1-9	c 5,0-8,9
words.txt	2ap	1	1-16	V 1-8
words.txt	2ap	2	1-13	V 1-8
words.txt	2ap	3	1-9	V 1-8
words.txt	2ap	4	1	-
words.txt	2ap	5	1-11	-
words.txt	2ap	6	1-3	-
words.txt	2ap	7	1-4	-
words.txt	2ap	7	6-7	-
words.txt	2ap	7	9-17	-
words.txt	2ap	7	19-21	-
words.txt	2ap	8	1-9	-
words.txt	2a(	1	1-16	-
words.txt	2a(	2	1-13	-
words.txt	2a(	3	1-9	-
words.txt	2a(	4	1	-
words.txt	2a(	5	1-11	-
words.txt	2a(	6	1-3	-
words.txt	2a(	7	1-4	-
words.txt	2a(	7	6-7	-
words.txt	2a(	7	9-17	-
words.txt	2a(	7	19-21	-
words.txt	2a(	8	1-9	-
words.txt	2a)	1	1-16	-
words.txt	2a)	2	1-13	-
words.txt	2a)	3	1-9	-
words.txt	2a)	4	1	-
words.txt	2a)	5	1-11	-
words.txt	2a)	6	1-3	-
words.txt	2a)	7	1-4	-
words.txt	2a)	7	6-7	-
words.txt	2a)	7	9-17	-
words.txt	2a)	7	19-21	-
words.txt	2a)	8	1-9	-
words.txt	2ab	1	1-16	-
words.txt	2ab	2	1-13	-
words.txt	2ab	3	1-9	-
words.txt	2ab	4	1	-
words.txt	2ab	5	1-11	-
words.txt	2ab	6	1-3	-
words.txt	2ab	7	1-4	-
words.txt	2ab	7	6-7	-
words.txt	2ab	7	9-17	-
words.txt	2ab	7	19-21	-
words.txt	2ab	8	1-9	-
words.txt	2a{	1	1-16	-
words.txt	2a{	2	1-13	-
words.txt	2a{	3	1-9	-
words.txt	2a{	4	1	-
words.txt	2a{	5	1-11	-
words.txt	2a{	6	1-3	-
words.txt	2a{	7	1-4	-
words.txt	2a{	7	6-7	-
words.txt	2a{	7	9-17	-
words.txt	2a{	7	19-21	-
words.txt	2a{	8	1-9	-
words.txt	2a}	1	1-16	-
words.txt	2a}	2	1-13	-
words.txt	2a}	3	1-9	-
words.txt	2a}	4	1	-
words.txt	2a}	5	1-11	-
words.txt	2a}	6	1-3	-
words.txt	2a}	7	1-4	-
words.txt	2a}	7	6-7	-
words.txt	2a}	7	9-17	-
words.txt	2a}	7	19-21	-
words.txt	2a}	8	1-9	-
words.txt	2aB	1	1-16	-
words.txt	2aB	2	1-13	-
words.txt	2aB	3	1-9	-
words.txt	2aB	4	1	-
words.txt	2aB	5	1-11	-
words.txt	2aB	6	1-3	-
words.txt	2aB	7	1-4	-
words.txt	2aB	7	6-7	-
words.txt	2aB	7	9-17	-
words.txt	2aB	7	19-21	-
words.txt	2aB	8	1-9	-
words.txt	2a[	1	1-16	-
words.txt	2a[	2	1-13	-
words.txt	2a[	3	1-9	-
words.txt	2a[	4	1	-
words.txt	2a[	5	1-11	-
words.txt	2a[	6	1-3	-
words.txt	2a[	7	1-4	-
words.txt	2a[	7	6-7	-
words.txt	2a[	7	9-17	-
words.txt	2a[	7	19-21	-
words.txt	2a[	8	1-9	-
words.txt	2a]	1	1-16	-
words.txt	2a]	2	1-13	-
words.txt	2a]	3	1-9	-
words.txt	2a]	4	1	-
words.txt	2a]	5	1-11	-
words.txt	2a]	6	1-3	-
words.txt	2a]	7	1-4	-
words.txt	2a]	7	6-7	-
words.txt	2a]	7	9-17	-
words.txt	2a]	7	19-21	-
words.txt	2a]	8	1-9	-
words.txt	2a<	1	1-16	-
words.txt	2a<	2	1-13	-
words.txt	2a<	3	1-9	-
words.txt	2a<	4	1	-
words.txt	2a<	5	1-11	-
words.txt	2a<	6	1-3	-
words.txt	2a<	7	1-4	-
words.txt	2a<	7	6-7	-
words.txt	2a<	7	9-17	-
words.txt	2a<	7	19-21	-
words.txt	2a<	8	1-9	-
words.txt	2a>	1	1-16	-
words.txt	2a>	2	1-13	-
words.txt	2a>	3	1-9	-
words.txt	2a>	4	1	-
words.txt	2a>	5	1-11	-
words.txt	2a>	6	1-3	-
words.txt	2a>	7	1-4	-
words.txt	2a>	7	6-7	-
words.txt	2a>	7	9-17	-
words.txt	2a>	7	19-21	-
words.txt	2a>	8	1-9	-
words.txt	2a"	1	1-16	-
words.txt	2a"	2	1-13	-
words.txt	2a"	3	1-9	-
words.txt	2a"	4	1	-
words.txt	2a"	5	1-11	-
words.txt	2a"	6	1-3	-
words.txt	2a"	7	1-4	-
words.txt	2a"	7	6-7	-
words.txt	2a"	7	9-17	-
words.txt	2a"	7	19-21	-
words.txt	2a"	8	1-9	-
words.txt	2a'	1	1-16	-
words.txt	2a'	2	1-13	-
words.txt	2a'	3	1-9	-
words.txt	2a'	4	1	-
words.txt	2a'	5	1-11	-
words.txt	2a'	6	1-3	-
words.txt	2a'	7	1-4	-
words.txt	2a'	7	6-7	-
words.txt	2a'	7	9-17	-
words.txt	2a'	7	19-21	-
words.txt	2a'	8	1-9	-
words.txt	2a`	1	1-16	-
words.txt	2a`	2	1-13	-
words.txt	2a`	3	1-9	-
words.txt	2a`	4	1	-
words.txt	2a`	5	1-11	-
words.txt	2a`	6	1-3	-
words.txt	2a`	7	1-4	-
words.txt	2a`	7	6-7	-
words.txt	2a`	7	9-17	-
words.txt	2a`	7	19-21	-
words.txt	2a`	8	1-9	-
words.txt	2at	1	1-16	-
words.txt	2at	2	1-13	-
words.txt	2at	3	1-9	-
words.txt	2at	4	1	-
words.txt	2at	5	1-11	-
words.txt	2at	6	1-3	-
words.txt	2at	7	1-4	-
words.txt	2at	7	6-7	-
words.txt	2at	7	9-17	-
words.txt	2at	7	19-21	-
words.txt	2at	8	1-9	-
words.txt	3iw	1	1-5	c 1,0-1,11
words.txt	3iw	1	6	c 1,5-1,13
words.txt	3iw	1	7-11	c 1,6-1,16
words.txt	3iw	1	12-13	c 1,11-2,2
words.txt	3iw	1	14-16	c 1,13-2,5
words.txt	3iw	2	1-2	c 2,0-2,6
words.txt	3iw	2	3-5	c 2,2-2,9
words.txt	3iw	2	6	c 2,5-2,10
words.txt	3iw	2	7-9	c 2,6-2,13
words.txt	3iw	2	10	c 2,9-3,1
words.txt	3iw	2	11-13	c 2,10-3,4
words.txt	3iw	3	1	c 3,0-3,5
words.txt	3iw	3	2-4	c 3,1-3,9
words.txt	3iw	3	5	c 3,4-4,0
words.txt	3iw	3	6-9	c 3,5-5,8
words.txt	3iw	4	1	c 4,0-5,11
words.txt	3iw	5	1-8	c 5,0-6,3
words.txt	3iw	5	9-11	c 5,8-7,5
words.txt	3iw	6	1-3	c 6,0-7,6
words.txt	3iw	7	1-4	c 7,0-7,11
words.txt	3iw	7	6	c 7,5-7,12
words.txt	3iw	7	7	c 7,6-7,19
words.txt	3iw	7	9-11	c 7,6-7,19
words.txt	3iw	7	12	c 7,11-7,20
words.txt	3iw	7	13-17	c 7,12-7,21
words.txt	3iw	7	19	c 7,12-7,21
words.txt	3iw	7	20	c 7,19-8,1
words.txt	3iw	7	21	c 7,20-8,2
words.txt	3iw	8	1	c 8,0-8,3
words.txt	3iw	8	2	c 8,1-8,5
words.txt	3iw	8	3	c 8,2-8,6
words.txt	3iw	8	4-5	c 8,3-8,8
words.txt	3iw	8	6	c 8,5-8,9
words.txt	3iw	8	7-9	-
words.txt	3iW	1	1-5	c 1,0-1,11
words.txt	3iW	1	6	c 1,5-1,13
words.txt	3iW	1	7-11	c 1,6-1,16
words.txt	3iW	1	12-13	c 1,11-2,2
words.txt	3iW	1	14-16	c 1,13-2,13
words.txt	3iW	2	1-2	c 2,0-3,1
words.txt	3iW	2	3-13	c 2,2-3,4
words.txt	3iW	3	1	c 3,0-3,5
words.txt	3iW	3	2-4	c 3,1-3,9
words.txt	3iW	3	5	c 3,4-4,0
words.txt	3iW	3	6-9	c 3,5-5,8
words.txt	3iW	4	1	c 4,0-5,11
words.txt	3iW	5	1-8	c 5,0-6,3
words.txt	3iW	5	9-11	c 5,8-7,5
words.txt	3iW	6	1-3	c 6,0-7,6
words.txt	3iW	7	1-4	c 7,0-7,19
words.txt	3iW	7	6	c 7,5-7,20
words.txt	3iW	7	7	c 7,6-7,21
words.txt	3iW	7	9-17	c 7,6-7,21
words.txt	3iW	7	19	c 7,6-7,21
words.txt	3iW	7	20	c 7,19-8,6
words.txt	3iW	7	21	c 7,20-8,8
words.txt	3iW	8	1-6	c 8,0-8,9
words.txt	3iW	8	7-9	-
words.txt	3is	1	1-16	V 1-4
words.txt	3is	2	1-13	V 1-4
words.txt	3is	3	1-9	V 1-4
words.txt	3is	4	1	c 4,0-8,9
words.txt	3is	5	1-11	c 5,0-8,9
words.txt	3is	6	1-3	c 5,0-8,9
words.txt	3is	7	1-4	c 5,0-8,9
words.txt	3is	7	6-7	c 5,0-8,9
words.txt	3is	7	9-17	c 5,0-8,9
words.txt	3is	7	19-21	c 5,0-8,9
words.txt	3is	8	1-9	c 5,0-8,9
words.txt	3ip	1	1-16	V 1-8
words.txt	3ip	2	1-13	V 1-8
words.txt	3ip	3	1-9	V 1-8
words.txt	3ip	4	1	-
words.txt	3ip	5	1-11	-
words.txt	3ip	6	1-3	-
words.txt	3ip	7	1-4	-
words.txt	3ip	7	6-7	-
words.txt	3ip	7	9-17	-
words.txt	3ip	7	19-21	-
words.txt	3ip	8	1-9	-
words.txt	3i(	1	1-16	-
words.txt	3i(	2	1-13	-
words.txt	3i(	3	1-9	-
words.txt	3i(	4	1	-
words.txt	3i(	5	1-11	-
words.txt	3i(	6	1-3	-
words.txt	3i(	7	1-4	-
words.txt	3i(	7	6-7	-
words.txt	3i(	7	9-17	-
words.txt	3i(	7	19-21	-
words.txt	3i(	8	1-9	-
words.txt	3i)	1	1-16	-
words.txt	3i)	2	1-13	-
words.txt	3i)	3	1-9	-
words.txt	3i)	4	1	-
words.txt	3i)	5	1-11	-
words.txt	3i)	6	1-3	-
words.txt	3i)	7	1-4	-
words.txt	3i)	7	6-7	-
words.txt	3i)	7	9-17	-
words.txt	3i)	7	19-21	-
words.txt	3i)	8	1-9	-
words.txt	3ib	1	1-16	-
words.txt	3ib	2	1-13	-
words.txt	3ib	3	1-9	-
words.txt	3ib	4	1	-
words.txt	3ib	5	1-11	-
words.txt	3ib	6	1-3	-
words.txt	3ib	7	1-4	-
words.txt	3ib	7	6-7	-
words.txt	3ib	7	9-17	-
words.txt	3ib	7	19-21	-
words.txt	3ib	8	1-9	-
words.txt	3i{	1	1-16	-
words.txt	3i{	2	1-13	-
words.txt	3i{	3	1-9	-
words.txt	3i{	4	1	-
words.txt	3i{	5	1-11	-
words.txt	3i{	6	1-3	-
words.txt	3i{	7	1-4	-
words.txt	3i{	7	6-7	-
words.txt	3i{	7	9-17	-
words.txt	3i{	7	19-21	-
words.txt	3i{	8	1-9	-
words.txt	3i}	1	1-16	-
words.txt	3i}	2	1-13	-
words.txt	3i}	3	1-9	-
words.txt	3i}	4	1	-
words.txt	3i}	5	1-11	-
words.txt	3i}	6	1-3	-
words.txt	3i}	7	1-4	-
words.txt	3i}	7	6-7	-
words.txt	3i}	7	9-17	-
words.txt	3i}	7	19-21	-
words.txt	3i}	8	1-9	-
words.txt	3iB	1	1-16	-
words.txt	3iB	2	1-13	-
words.txt	3iB	3	1-9	-
words.txt	3iB	4	1	-
words.txt	3iB	5	1-11	-
words.txt	3iB	6	1-3	-
words.txt	3iB	7	1-4	-
words.txt	3iB	7	6-7	-
words.txt	3iB	7	9-17	-
words.txt	3iB	7	19-21	-
words.txt	3iB	8	1-9	-
words.txt	3i[	1	1-16	-
words.txt	3i[	2	1-13	-
words.txt	3i[	3	1-9	-
words.txt	3i[	4	1	-
words.txt	3i[	5	1-11	-
words.txt	3i[	6	1-3	-
words.txt	3i[	7	1-4	-
words.txt	3i[	7	6-7	-
words.txt	3i[	7	9-17	-
words.txt	3i[	7	19-21	-
words.txt	3i[	8	1-9	-
words.txt	3i]	1	1-16	-
words.txt	3i]	2	1-13	-
words.txt	3i]	3	1-9	-
words.txt	3i]	4	1	-
words.txt	3i]	5	1-11	-
words.txt	3i]	6	1-3	-
words.txt	3i]	7	1-4	-
words.txt	3i]	7	6-7	-
words.txt	3i]	7	9-17	-
words.txt	3i]	7	19-21	-
words.txt	3i]	8	1-9	-
words.txt	3i<	1	1-16	-
words.txt	3i<	2	1-13	-
words.txt	3i<	3	1-9	-
words.txt	3i<	4	1	-
words.txt	3i<	5	1-11	-
words.txt	3i<	6	1-3	-
words.txt	3i<	7	1-4	-
words.txt	3i<	7	6-7	-
words.txt	3i<	7	9-17	-
words.txt	3i<	7	19-21	-
words.txt	3i<	8	1-9	-
words.txt	3i>	1	1-16	-
words.txt	3i>	2	1-13	-
words.txt	3i>	3	1-9	-
words.txt	3i>	4	1	-
words.txt	3i>	5	1-11	-
words.txt	3i>	6	1-3	-
words.txt	3i>	7	1-4	-
words.txt	3i>	7	6-7	-
words.txt	3i>	7	9-17	-
words.txt	3i>	7	19-21	-
words.txt	3i>	8	1-9	-
words.txt	3i"	1	1-16	-
words.txt	3i"	2	1-13	-
words.txt	3i"	3	1-9	-
words.txt	3i"	4	1	-
words.txt	3i"	5	1-11	-
words.txt	3i"	6	1-3	-
words.txt	3i"	7	1-4	-
words.txt	3i"	7	6-7	-
words.txt	3i"	7	9-17	-
words.txt	3i"	7	19-21	-
words.txt	3i"	8	1-9	-
words.txt	3i'	1	1-16	-
words.txt	3i'	2	1-13	-
words.txt	3i'	3	1-9	-
words.txt	3i'	4	1	-
words.txt	3i'	5	1-11	-
words.txt	3i'	6	1-3	-
words.txt	3i'	7	1-4	-
words.txt	3i'	7	6-7	-
words.txt	3i'	7	9-17	-
words.txt	3i'	7	19-21	-
words.txt	3i'	8	1-9	-
words.txt	3i`	1	1-16	-
words.txt	3i`	2	1-13	-
words.txt	3i`	3	1-9	-
words.txt	3i`	4	1	-
words.txt	3i`	5	1-11	-
words.txt	3i`	6	1-3	-
words.txt	3i`	7	1-4	-
words.txt	3i`	7	6-7	-
words.txt	3i`	7	9-17	-
words.txt	3i`	7	19-21	-
words.txt	3i`	8	1-9	-
words.txt	3it	1	1-16	-
words.txt	3it	2	1-13	-
words.txt	3it	3	1-9	-
words.txt	3it	4	1	-
words.txt	3it	5	1-11	-
words.txt	3it	6	1-3	-
words.txt	3it	7	1-4	-
words.txt	3it	7	6-7	-
words.txt	3it	7	9-17	-
words.txt	3it	7	19-21	-
words.txt	3it	8	1-9	-
words.txt	3aw	1	1-5	c 1,0-1,16
words.txt	3aw	1	6-11	c 1,5-2,5
words.txt	3aw	1	12-16	c 1,11-2,6
words.txt	3aw	2	1-2	c 2,0-2,9
words.txt	3aw	2	3-5	c 2,2-2,9
words.txt	3aw	2	6	c 2,5-2,10
words.txt	3aw	2	7-9	c 2,6-2,13
words.txt	3aw	2	10	c 2,9-3,4
words.txt	3aw	2	11-13	c 2,10-3,9
words.txt	3aw	3	1	c 3,0-5,8
words.txt	3aw	3	2-4	c 3,1-5,8
words.txt	3aw	3	5-9	c 3,4-6,3
words.txt	3aw	4	1	c 4,0-7,6
words.txt	3aw	5	1-8	c 5,0-7,6
words.txt	3aw	5	9-11	c 5,8-7,11
words.txt	3aw	6	1-3	c 6,0-7,11
words.txt	3aw	7	1-4	c 7,0-7,12
words.txt	3aw	7	6	c 7,5-7,20
words.txt	3aw	7	7	c 7,6-7,20
words.txt	3aw	7	9-11	c 7,6-7,20
words.txt	3aw	7	12	c 7,11-7,21
words.txt	3aw	7	13-17	c 7,12-8,1
words.txt	3aw	7	19	c 7,12-8,1
words.txt	3aw	7	20-21	c 7,19-8,2
words.txt	3aw	8	1	c 8,0-8,3
words.txt	3aw	8	2	c 8,1-8,5
words.txt	3aw	8	3	c 8,2-8,8
words.txt	3aw	8	4-5	c 8,3-8,9
words.txt	3aw	8	6-9	-
words.txt	3aW	1	1-5	c 1,0-1,16
words.txt	3aW	1	6-11	c 1,5-2,13
words.txt	3aW	1	12-16	c 1,11-3,4
words.txt	3aW	2	1-2	c 2,0-3,9
words.txt	3aW	2	3-13	c 2,2-3,9
words.txt	3aW	3	1	c 3,0-5,8
words.txt	3aW	3	2-4	c 3,1-5,8
words.txt	3aW	3	5-9	c 3,4-6,3
words.txt	3aW	4	1	c 4,0-7,6
words.txt	3aW	5	1-8	c 5,0-7,6
words.txt	3aW	5	9-11	c 5,8-7,20
words.txt	3aW	6	1-3	c 6,0-7,20
words.txt	3aW	7	1-4	c 7,0-7,21
words.txt	3aW	7	6	c 7,5-8,8
words.txt	3aW	7	7	c 7,6-8,8
words.txt	3aW	7	9-17	c 7,6-8,8
words.txt	3aW	7	19	c 7,6-8,8
words.txt	3aW	7	20-21	c 7,19-8,9
words.txt	3aW	8	1-9	-
words.txt	3as	1	1-16	c 1,0-8,9
words.txt	3as	2	1-13	c 1,0-8,9
words.txt	3as	3	1-9	c 1,0-8,9
words.txt	3as	4	1	c 4,0-8,9
words.txt	3as	5	1-11	c 5,0-8,9
words.txt	3as	6	1-3	c 5,0-8,9
words.txt	3as	7	1-4	c 5,0-8,9
words.txt	3as	7	6-7	c 5,0-8,9
words.txt	3as	7	9-17	c 5,0-8,9
words.txt	3as	7	19-21	c 5,0-8,9
words.txt	3as	8	1-9	c 5,0-8,9
words.txt	3ap	1	1-16	-
words.txt	3ap	2	1-13	-
words.txt	3ap	3	1-9	-
words.txt	3ap	4	1	-
words.txt	3ap	5	1-11	-
words.txt	3ap	6	1-3	-
words.txt	3ap	7	1-4	-
words.txt	3ap	7	6-7	-
words.txt	3ap	7	9-17	-
words.txt	3ap	7	19-21	-
words.txt	3ap	8	1-9	-
words.txt	3a(	1	1-16	-
words.txt	3a(	2	1-13	-
words.txt	3a(	3	1-9	-
words.txt	3a(	4	1	-
words.txt	3a(	5	1-11	-
words.txt	3a(	6	1-3	-
words.txt	3a(	7	1-4	-
words.txt	3a(	7	6-7	-
words.txt	3a(	7	9-17	-
words.txt	3a(	7	19-21	-
words.txt	3a(	8	1-9	-
words.txt	3a)	1	1-16	-
words.txt	3a)	2	1-13	-
words.txt	3a)	3	1-9	-
words.txt	3a)	4	1	-
words.txt	3a)	5	1-11	-
words.txt	3a)	6	1-3	-
words.txt	3a)	7	1-4	-
words.txt	3a)	7	6-7	-
words.txt	3a)	7	9-17	-
words.txt	3a)	7	19-21	-
words.txt	3a)	8	1-9	-
words.txt	3ab	1	1-16	-
words.txt	3ab	2	1-13	-
words.txt	3ab	3	1-9	-
words.txt	3ab	4	1	-
words.txt	3ab	5	1-11	-
words.txt	3ab	6	1-3	-
words.txt	3ab	7	1-4	-
words.txt	3ab	7	6-7	-
words.txt	3ab	7	9-17	-
words.txt	3ab	7	19-21	-
words.txt	3ab	8	1-9	-
words.txt	3a{	1	1-16	-
words.txt	3a{	2	1-13	-
words.txt	3a{	3	1-9	-
words.txt	3a{	4	1	-
words.txt	3a{	5	1-11	-
words.txt	3a{	6	1-3	-
words.txt	3a{	7	1-4	-
words.txt	3a{	7	6-7	-
words.txt	3a{	7	9-17	-
words.txt	3a{	7	19-21	-
words.txt	3a{	8	1-9	-
words.txt	3a}	1	1-16	-
words.txt	3a}	2	1-13	-
words.txt	3a}	3	1-9	-
words.txt	3a}	4	1	-
words.txt	3a}	5	1-11	-
words.txt	3a}	6	1-3	-
words.txt	3a}	7	1-4	-
words.txt	3a}	7	6-7	-
words.txt	3a}	7	9-17	-
words.txt	3a}	7	19-21	-
words.txt	3a}	8	1-9	-
words.txt	3aB	1	1-16	-
words.txt	3aB	2	1-13	-
words.txt	3aB	3	1-9	-
words.txt	3aB	4	1	-
words.txt	3aB	5	1-11	-
words.txt	3aB	6	1-3	-
words.txt	3aB	7	1-4	-
words.txt	3aB	7	6-7	-
words.txt	3aB	7	9-17	-
words.txt	3aB	7	19-21	-
words.txt	3aB	8	1-9	-
words.txt	3a[	1	1-16	-
words.txt	3a[	2	1-13	-
words.txt	3a[	3	1-9	-
words.txt	3a[	4	1	-
words.txt	3a[	5	1-11	-
words.txt	3a[	6	1-3	-
words.txt	3a[	7	1-4	-
words.txt	3a[	7	6-7	-
words.txt	3a[	7	9-17	-
words.txt	3a[	7	19-21	-
words.txt	3a[	8	1-9	-
words.txt	3a]	1	1-16	-
words.txt	3a]	2	1-13	-
words.txt	3a]	3	1-9	-
words.txt	3a]	4	1	-
words.txt	3a]	5	1-11	-
words.txt	3a]	6	1-3	-
words.txt	3a]	7	1-4	-
words.txt	3a]	7	6-7	-
words.txt	3a]	7	9-17	-
words.txt	3a]	7	19-21	-
words.txt	3a]	8	1-9	-
words.txt	3a<	1	1-16	-
words.txt	3a<	2	1-13	-
words.txt	3a<	3	1-9	-
words.txt	3a<	4	1	-
words.txt	3a<	5	1-11	-
words.txt	3a<	6	1-3	-
words.txt	3a<	7	1-4	-
words.txt	3a<	7	6-7	-
words.txt	3a<	7	9-17	-
words.txt	3a<	7	19-21	-
words.txt	3a<	8	1-9	-
words.txt	3a>	1	1-16	-
words.txt	3a>	2	1-13	-
words.txt	3a>	3	1-9	-
words.txt	3a>	4	1	-
words.txt	3a>	5	1-11	-
words.txt	3a>	6	1-3	-
words.txt	3a>	7	1-4	-
words.txt	3a>	7	6-7	-
words.txt	3a>	7	9-17	-
words.txt	3a>	7	19-21	-
words.txt	3a>	8	1-9	-
words.txt	3a"	1	1-16	-
words.txt	3a"	2	1-13	-
words.txt	3a"	3	1-9	-
words.txt	3a"	4	1	-
words.txt	3a"	5	1-11	-
words.txt	3a"	6	1-3	-
words.txt	3a"	7	1-4	-
words.txt	3a"	7	6-7	-
words.txt	3a"	7	9-17	-
words.txt	3a"	7	19-21	-
words.txt	3a"	8	1-9	-
words.txt	3a'	1	1-16	-
words.txt	3a'	2	1-13	-
words.txt	3a'	3	1-9	-
words.txt	3a'	4	1	-
words.txt	3a'	5	1-11	-
words.txt	3a'	6	1-3	-
words.txt	3a'	7	1-4	-
words.txt	3a'	7	6-7	-
words.txt	3a'	7	9-17	-
words.txt	3a'	7	19-21	-
words.txt	3a'	8	1-9	-
words.txt	3a`	1	1-16	-
words.txt	3a`	2	1-13	-
words.txt	3a`	3	1-9	-
words.txt	3a`	4	1	-
words.txt	3a`	5	1-11	-
words.txt	3a`	6	1-3	-
words.txt	3a`	7	1-4	-
words.txt	3a`	7	6-7	-
words.txt	3a`	7	9-17	-
words.txt	3a`	7	19-21	-
words.txt	3a`	8	1-9	-
words.txt	3at	1	1-16	-
words.txt	3at	2	1-13	-
words.txt	3at	3	1-9	-
words.txt	3at	4	1	-
words.txt	3at	5	1-11	-
words.txt	3at	6	1-3	-
words.txt	3at	7	1-4	-
words.txt	3at	7	6-7	-
words.txt	3at	7	9-17	-
words.txt	3at	7	19-21	-
words.txt	3at	8	1-9	-
quotes.txt	iw	1	1-3	c 1,0-1,3
quotes.txt	iw	1	4	c 1,3-1,4
quotes.txt	iw	1	5	c 1,4-1,5
quotes.txt	iw	1	6-10	c 1,5-1,10
quotes.txt	iw	1	11	c 1,10-1,11
quotes.txt	iw	1	12-16	c 1,11-1,16
quotes.txt	iw	1	17	c 1,16-1,17
quotes.txt	iw	1	18	c 1,17-1,18
quotes.txt	iw	1	19-21	c 1,18-1,21
quotes.txt	iw	1	22	c 1,21-1,22
quotes.txt	iw	1	23	c 1,22-1,23
quotes.txt	iw	1	24	c 1,23-1,24
quotes.txt	iw	1	25	c 1,24-1,25
quotes.txt	iw	1	26	c 1,25-1,26
quotes.txt	iw	1	27-30	c 1,26-1,30
quotes.txt	iw	2	1	c 2,0-2,1
quotes.txt	iw	2	2	c 2,1-2,2
quotes.txt	iw	2	3	c 2,2-2,3
quotes.txt	iw	2	4	c 2,3-2,4
quotes.txt	iw	2	5	c 2,4-2,5
quotes.txt	iw	2	6	c 2,5-2,6
quotes.txt	iw	2	7	c 2,6-2,7
quotes.txt	iw	2	8	c 2,7-2,8
quotes.txt	iw	2	9	c 2,8-2,9
quotes.txt	iw	2	10	c 2,9-2,10
quotes.txt	iw	2	11	c 2,10-2,11
quotes.txt	iw	2	12	c 2,11-2,12
quotes.txt	iw	2	13	c 2,12-2,13
quotes.txt	iw	3	1	c 3,0-3,1
quotes.txt	iw	3	2-6	c 3,1-3,6
quotes.txt	iw	3	7	c 3,6-3,7
quotes.txt	iw	3	8	c 3,7-3,8
quotes.txt	iw	3	9-11	c 3,8-3,11
quotes.txt	iw	3	12	c 3,11-3,12
quotes.txt	iw	3	13	c 3,12-3,13
quotes.txt	iw	3	14-16	c 3,13-3,16
quotes.txt	iw	3	17	c 3,16-3,17
quotes.txt	iw	4	1-3	c 4,0-4,3
quotes.txt	iw	4	4	c 4,3-4,4
quotes.txt	iw	4	5	c 4,4-4,5
quotes.txt	iw	4	6	c 4,5-4,6
quotes.txt	iw	4	7-8	c 4,6-4,8
quotes.txt	iw	4	9	c 4,8-4,9
quotes.txt	iw	4	10	c 4,9-4,10
quotes.txt	iw	4	11	c 4,10-4,11
quotes.txt	iw	4	12-15	c 4,11-4,15
quotes.txt	iw	5	1	c 5,0-5,1
quotes.txt	iw	5	2-7	c 5,1-5,7
quotes.txt	iw	5	8	c 5,7-5,8
quotes.txt	iw	5	9	c 5,8-5,9
quotes.txt	iw	5	10-12	c 5,9-5,12
quotes.txt	iw	5	13	c 5,12-5,13
quotes.txt	iw	5	14	c 5,13-5,14
quotes.txt	iw	5	15-18	c 5,14-5,18
quotes.txt	iw	5	19	c 5,18-5,19
quotes.txt	iw	5	20	c 5,19-5,20
quotes.txt	iw	5	21-22	c 5,20-5,22
quotes.txt	iw	6	1-2	c 6,0-6,2
quotes.txt	iw	6	3	c 6,2-6,3
quotes.txt	iw	6	4-9	c 6,3-6,9
quotes.txt	iw	6	10	c 6,9-6,10
quotes.txt	iw	6	11-14	c 6,10-6,14
quotes.txt	iw	7	1	c 7,0-7,1
quotes.txt	iw	7	2-9	c 7,1-7,9
quotes.txt	iw	7	10	c 7,9-7,10
quotes.txt	iw	7	11-13	c 7,10-7,13
quotes.txt	iw	7	14	c 7,13-7,14
quotes.txt	iw	7	15-18	c 7,14-7,18
quotes.txt	iw	8	1-2	c 8,0-8,2
quotes.txt	iw	8	3	c 8,2-8,3
quotes.txt	iw	8	4-5	c 8,3-8,5
quotes.txt	iw	8	6-8	c 8,5-8,8
quotes.txt	iw	8	9-10	c 8,8-8,10
quotes.txt	iw	8	11	c 8,10-8,11
quotes.txt	iw	8	12-13	c 8,11-8,13
quotes.txt	iw	8	14	c 8,13-8,14
quotes.txt	iw	9	1-5	c 9,0-9,5
quotes.txt	iw	9	6	c 9,5-9,6
quotes.txt	iw	9	7-8	c 9,6-9,8
quotes.txt	iw	9	9	c 9,8-9,9
